-14.353 	 -0.178719 	 0.228198 
-14.352 	 -0.179585 	 0.227523 
-14.351 	 -0.180449 	 0.226845 
-14.35 	 -0.18131 	 0.226164 
-14.349 	 -0.182169 	 0.225479 
-14.348 	 -0.183025 	 0.224792 
-14.347 	 -0.183878 	 0.224101 
-14.346 	 -0.184729 	 0.223406 
-14.345 	 -0.185577 	 0.222709 
-14.344 	 -0.186423 	 0.222008 
-14.343 	 -0.187266 	 0.221305 
-14.342 	 -0.188106 	 0.220598 
-14.341 	 -0.188943 	 0.219887 
-14.34 	 -0.189778 	 0.219174 
-14.339 	 -0.19061 	 0.218458 
-14.338 	 -0.191439 	 0.217738 
-14.337 	 -0.192265 	 0.217015 
-14.336 	 -0.193089 	 0.21629 
-14.335 	 -0.19391 	 0.215561 
-14.334 	 -0.194728 	 0.214829 
-14.333 	 -0.195544 	 0.214094 
-14.332 	 -0.196356 	 0.213355 
-14.331 	 -0.197166 	 0.212614 
-14.33 	 -0.197973 	 0.21187 
